created_at,week_start_utc,month_utc,song,project_id,provider,stage,model,cost_usd,duration_ms,error
2026-04-15T10:59:29+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,generateAudio parameter is not supported in Gemini API.
2026-04-15T10:59:29+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,generateAudio parameter is not supported in Gemini API.
2026-04-15T10:59:29+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,generateAudio parameter is not supported in Gemini API.
2026-04-15T10:59:29+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,generateAudio parameter is not supported in Gemini API.
2026-04-15T10:59:29+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,generateAudio parameter is not supported in Gemini API.
2026-04-15T10:59:29+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,generateAudio parameter is not supported in Gemini API.
2026-04-15T10:59:29+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,generateAudio parameter is not supported in Gemini API.
2026-04-15T10:59:29+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,generateAudio parameter is not supported in Gemini API.
2026-04-15T10:59:29+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,generateAudio parameter is not supported in Gemini API.
2026-04-15T10:59:29+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,generateAudio parameter is not supported in Gemini API.
2026-04-15T10:59:29+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,generateAudio parameter is not supported in Gemini API.
2026-04-15T10:59:29+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,generateAudio parameter is not supported in Gemini API.
2026-04-15T10:59:29+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,generateAudio parameter is not supported in Gemini API.
2026-04-15T10:59:29+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,generateAudio parameter is not supported in Gemini API.
2026-04-15T11:39:21+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1-fast-generate-preview,0.8,57715,
2026-04-15T11:42:54+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1-fast-generate-preview,0.8,52997,
2026-04-15T11:49:13+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,"{""error"":{""code"":429,""message"":""You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. "",""status"":""RESOURCE_EXHAUSTED"",""details"":[{""@type"":""type.googleapis.com/google.rpc.Help"",""links"":[{""description"":""Learn more about Gemini API quotas"",""url"":""https://ai.google.dev/gemini-api/docs/rate-limits""}]}]}}"
2026-04-15T11:49:13+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,"{""error"":{""code"":429,""message"":""You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. "",""status"":""RESOURCE_EXHAUSTED"",""details"":[{""@type"":""type.googleapis.com/google.rpc.Help"",""links"":[{""description"":""Learn more about Gemini API quotas"",""url"":""https://ai.google.dev/gemini-api/docs/rate-limits""}]}]}}"
2026-04-15T11:49:13+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,"{""error"":{""code"":429,""message"":""You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. "",""status"":""RESOURCE_EXHAUSTED"",""details"":[{""@type"":""type.googleapis.com/google.rpc.Help"",""links"":[{""description"":""Learn more about Gemini API quotas"",""url"":""https://ai.google.dev/gemini-api/docs/rate-limits""}]}]}}"
2026-04-15T11:49:13+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,"{""error"":{""code"":429,""message"":""You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. "",""status"":""RESOURCE_EXHAUSTED"",""details"":[{""@type"":""type.googleapis.com/google.rpc.Help"",""links"":[{""description"":""Learn more about Gemini API quotas"",""url"":""https://ai.google.dev/gemini-api/docs/rate-limits""}]}]}}"
2026-04-15T11:49:13+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,"{""error"":{""code"":429,""message"":""You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. "",""status"":""RESOURCE_EXHAUSTED"",""details"":[{""@type"":""type.googleapis.com/google.rpc.Help"",""links"":[{""description"":""Learn more about Gemini API quotas"",""url"":""https://ai.google.dev/gemini-api/docs/rate-limits""}]}]}}"
2026-04-15T11:49:13+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,"{""error"":{""code"":429,""message"":""You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. "",""status"":""RESOURCE_EXHAUSTED"",""details"":[{""@type"":""type.googleapis.com/google.rpc.Help"",""links"":[{""description"":""Learn more about Gemini API quotas"",""url"":""https://ai.google.dev/gemini-api/docs/rate-limits""}]}]}}"
2026-04-15T11:49:13+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,"{""error"":{""code"":429,""message"":""You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. "",""status"":""RESOURCE_EXHAUSTED"",""details"":[{""@type"":""type.googleapis.com/google.rpc.Help"",""links"":[{""description"":""Learn more about Gemini API quotas"",""url"":""https://ai.google.dev/gemini-api/docs/rate-limits""}]}]}}"
2026-04-15T11:49:13+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,"{""error"":{""code"":429,""message"":""You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. "",""status"":""RESOURCE_EXHAUSTED"",""details"":[{""@type"":""type.googleapis.com/google.rpc.Help"",""links"":[{""description"":""Learn more about Gemini API quotas"",""url"":""https://ai.google.dev/gemini-api/docs/rate-limits""}]}]}}"
2026-04-15T11:49:36+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,"{""error"":{""code"":429,""message"":""You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. "",""status"":""RESOURCE_EXHAUSTED"",""details"":[{""@type"":""type.googleapis.com/google.rpc.Help"",""links"":[{""description"":""Learn more about Gemini API quotas"",""url"":""https://ai.google.dev/gemini-api/docs/rate-limits""}]}]}}"
2026-04-15T11:49:38+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,Video generation failed — no URI returned
2026-04-15T11:49:38+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,Video generation failed — no URI returned
2026-04-15T11:49:44+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,Video generation failed — no URI returned
2026-04-15T11:49:44+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,Video generation failed — no URI returned
2026-04-15T11:49:49+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,"{""error"":{""code"":429,""message"":""You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. "",""status"":""RESOURCE_EXHAUSTED"",""details"":[{""@type"":""type.googleapis.com/google.rpc.Help"",""links"":[{""description"":""Learn more about Gemini API quotas"",""url"":""https://ai.google.dev/gemini-api/docs/rate-limits""}]}]}}"
2026-04-15T11:50:05+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1-fast-generate-preview,0.8,52482,
2026-04-15T12:10:59+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,"{""error"":{""code"":429,""message"":""You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. "",""status"":""RESOURCE_EXHAUSTED"",""details"":[{""@type"":""type.googleapis.com/google.rpc.Help"",""links"":[{""description"":""Learn more about Gemini API quotas"",""url"":""https://ai.google.dev/gemini-api/docs/rate-limits""}]}]}}"
2026-04-15T12:10:59+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,"{""error"":{""code"":429,""message"":""You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. "",""status"":""RESOURCE_EXHAUSTED"",""details"":[{""@type"":""type.googleapis.com/google.rpc.Help"",""links"":[{""description"":""Learn more about Gemini API quotas"",""url"":""https://ai.google.dev/gemini-api/docs/rate-limits""}]}]}}"
2026-04-15T12:10:59+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,"{""error"":{""code"":429,""message"":""You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. "",""status"":""RESOURCE_EXHAUSTED"",""details"":[{""@type"":""type.googleapis.com/google.rpc.Help"",""links"":[{""description"":""Learn more about Gemini API quotas"",""url"":""https://ai.google.dev/gemini-api/docs/rate-limits""}]}]}}"
2026-04-15T12:10:59+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,"{""error"":{""code"":429,""message"":""You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. "",""status"":""RESOURCE_EXHAUSTED"",""details"":[{""@type"":""type.googleapis.com/google.rpc.Help"",""links"":[{""description"":""Learn more about Gemini API quotas"",""url"":""https://ai.google.dev/gemini-api/docs/rate-limits""}]}]}}"
2026-04-15T12:10:59+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,"{""error"":{""code"":429,""message"":""You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. "",""status"":""RESOURCE_EXHAUSTED"",""details"":[{""@type"":""type.googleapis.com/google.rpc.Help"",""links"":[{""description"":""Learn more about Gemini API quotas"",""url"":""https://ai.google.dev/gemini-api/docs/rate-limits""}]}]}}"
2026-04-15T12:10:59+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,"{""error"":{""code"":429,""message"":""You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. "",""status"":""RESOURCE_EXHAUSTED"",""details"":[{""@type"":""type.googleapis.com/google.rpc.Help"",""links"":[{""description"":""Learn more about Gemini API quotas"",""url"":""https://ai.google.dev/gemini-api/docs/rate-limits""}]}]}}"
2026-04-15T12:10:59+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,"{""error"":{""code"":429,""message"":""You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. "",""status"":""RESOURCE_EXHAUSTED"",""details"":[{""@type"":""type.googleapis.com/google.rpc.Help"",""links"":[{""description"":""Learn more about Gemini API quotas"",""url"":""https://ai.google.dev/gemini-api/docs/rate-limits""}]}]}}"
2026-04-15T12:11:21+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,Video generation failed — no URI returned
2026-04-15T12:11:25+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,Video generation failed — no URI returned
2026-04-15T12:11:25+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,Video generation failed — no URI returned
2026-04-15T12:11:30+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,Video generation failed — no URI returned
2026-04-15T12:12:13+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1-fast-generate-preview,0.8,73301,
2026-04-15T12:28:49+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,Video generation failed — no URI returned
2026-04-15T12:50:23+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,Video generation failed — no URI returned
2026-04-15T13:23:07+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,Video generation failed — no URI returned
2026-04-15T13:55:15+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,"{""error"":{""code"":404,""message"":""Publisher Model `projects/turiya-462513/locations/us-central1/publishers/google/models/veo-3.1-fast-generate-preview` was not found or your project does not have access to it. Please ensure you are using a valid model version. For more information, see: https://cloud.google.com/vertex-ai/generative-ai/docs/learn/model-versions"",""status"":""NOT_FOUND""}}"
2026-04-15T13:55:42+00:00,2026-04-13,2026-04,Slokam,8844869c-fca1-4aeb-8500-b57164472a55,segmind,generate-shot-video,veo-3.1,0,,"{""error"":{""code"":404,""message"":""Publisher Model `projects/turiya-462513/locations/us-central1/publishers/google/models/veo-3.1-fast-generate-preview` was not found or your project does not have access to it. Please ensure you are using a valid model version. For more information, see: https://cloud.google.com/vertex-ai/generative-ai/docs/learn/model-versions"",""status"":""NOT_FOUND""}}"
2026-04-15T14:05:50+00:00,2026-04-13,2026-04,Slokam,8844869c-fca1-4aeb-8500-b57164472a55,segmind,generate-shot-video,veo-3.1,0,,"{""error"":{""code"":404,""message"":""Publisher Model `projects/turiya-462513/locations/us-central1/publishers/google/models/veo-3.0-fast-generate-preview` was not found or your project does not have access to it. Please ensure you are using a valid model version. For more information, see: https://cloud.google.com/vertex-ai/generative-ai/docs/learn/model-versions"",""status"":""NOT_FOUND""}}"
2026-04-15T14:13:31+00:00,2026-04-13,2026-04,Slokam,8844869c-fca1-4aeb-8500-b57164472a55,segmind,generate-shot-video,veo-3.0-fast-generate-001,0.8,65170,
2026-04-15T14:20:38+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,Video generation failed — no video in response
2026-04-15T14:20:38+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,Video generation failed — no video in response
2026-04-15T14:20:38+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,Video generation failed — no video in response
2026-04-15T14:20:59+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,Video generation failed — no video in response
2026-04-15T14:20:59+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,Video generation failed — no video in response
2026-04-15T14:20:59+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,Video generation failed — no video in response
2026-04-15T14:21:01+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,Video generation failed — no video in response
2026-04-15T14:21:46+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,Video generation failed — no video in response
2026-04-15T14:21:53+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.0-fast-generate-001,0.8,80252,
2026-04-15T14:21:58+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.0-fast-generate-001,0.8,85454,
2026-04-15T14:22:04+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.0-fast-generate-001,0.8,90896,
2026-04-16T04:26:01+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,Video generation failed — no video in response
2026-04-16T04:26:01+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,Video generation failed — no video in response
2026-04-16T04:26:07+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,Video generation failed — no video in response
2026-04-16T04:26:57+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,Video generation failed — no video in response
2026-04-16T04:26:58+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,Video generation failed — no video in response
2026-04-16T04:27:09+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1-fast-generate-001,0.8,64297,
2026-04-16T04:27:13+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,Video generation failed — no video in response
2026-04-16T04:27:32+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1-fast-generate-001,0.8,83532,
2026-04-16T04:28:31+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1-fast-generate-001,0.8,89790,
2026-04-16T04:31:28+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,Video generation failed — no video in response
2026-04-16T04:33:09+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,Video generation failed — no video in response
2026-04-16T04:33:28+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,Video generation failed — no video in response
2026-04-16T04:36:06+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,Video generation failed — no video in response
2026-04-16T04:43:37+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1-fast-generate-001,0.8,65358,
2026-04-16T10:42:34.817149+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,Video generation failed — no video in response
2026-04-16T11:23:02.37459+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1-generate-preview,1.6,55251,
2026-04-16T11:23:28.278694+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,Video generation returned no video (unknown). Model: veo-3.1-generate-preview
2026-04-16T11:23:30.166096+00:00,2026-04-13,2026-04,Ganesha Vandanam - Sloka,85726ede-3fb4-4f21-b7e0-343647076dae,segmind,generate-shot-video,veo-3.1,0,,Video generation returned no video (unknown). Model: veo-3.1-generate-preview
